
L = 0.09
40.3796 0.0000 0.0031
40.4664 0.0322 0.0000
40.4762 0.0000 0.0373
40.4889 0.0000 0.0213
40.4927 0.0000 0.0149
40.4979 0.0248 0.0000
40.5138 0.0000 0.0361
40.5524 0.0000 0.0183
40.5582 0.0000 0.0223
40.5713 0.0131 0.0000
40.6975 0.0000 0.0244
40.7123 0.0000 0.0365
40.7296 0.0145 0.0000
40.7952 0.0381 0.0000
40.7986 0.0119 0.0000
40.8617 0.0000 0.0379
40.8644 0.0009 0.0000
40.8839 0.0000 0.0203
40.9314 0.0122 0.0000
40.9543 0.0000 0.0134
41.0472 0.0164 0.0000
41.3177 0.0090 0.0000
41.3254 0.0000 0.0257
41.3459 0.0123 0.0000
41.3501 0.0000 0.0233
41.3919 0.0000 0.0128
41.4644 0.0000 0.0101
41.4967 0.0196 0.0000
41.5037 0.0000 0.0260
41.5545 0.0101 0.0000
41.5937 0.0071 0.0000
41.6120 0.0000 0.0211
41.6229 0.0127 0.0000
41.6477 0.0000 0.0137
41.6651 0.0147 0.0000
41.7374 0.0244 0.0000
41.7666 0.0000 0.0050
41.7945 0.0000 0.0045
41.8282 0.0000 0.0209
41.8533 0.0151 0.0000
41.8744 0.0000 0.0067
41.8819 0.0164 0.0000
41.9171 0.0196 0.0000
41.9720 0.0129 0.0000
42.0547 0.0107 0.0000
42.1886 0.0225 0.0000
42.2682 0.0000 0.0109
42.2712 0.0000 0.0302
42.2851 0.0283 0.0000
42.3063 0.0000 0.0247
42.3855 0.0111 0.0000
42.3986 0.0000 0.0195
42.4524 0.0024 0.0000
42.4628 0.0244 0.0000
42.5237 0.0000 0.0220
42.6109 0.0174 0.0000
42.6350 0.0000 0.0142
42.6452 0.0039 0.0000
42.6686 0.0000 0.0101
42.6695 0.0000 0.0369
42.6868 0.0145 0.0000
42.7357 0.0000 0.0124
42.8148 0.0000 0.0660
42.8303 0.0263 0.0000
42.9851 0.0000 0.0140
43.1565 0.0190 0.0000
43.1843 0.0264 0.0000
43.2065 0.0009 0.0000
43.3249 0.0000 0.0249
43.3354 0.0000 0.0307
43.3466 0.0087 0.0000
43.4390 0.0235 0.0000
43.4499 0.0000 0.0274
43.5010 0.0000 0.0214
43.5156 0.0000 0.0079
43.5386 0.0106 0.0000
43.6087 0.0320 0.0000
43.7100 0.0000 0.0041
43.7478 0.0087 0.0000
43.8178 0.0163 0.0000
43.9093 0.0000 0.0192
43.9729 0.0000 0.0129
44.0376 0.0089 0.0000
44.0381 0.0000 0.0151
44.0620 0.0096 0.0000
44.1225 0.0000 0.0221
44.2209 0.0000 0.0086
44.3175 0.0000 0.0264
44.3495 0.0232 0.0000
44.3547 0.0000 0.0258
44.3643 0.0000 0.0306
44.4705 0.0000 0.0279
44.4802 0.0229 0.0000
44.5850 0.0128 0.0000
44.6141 0.0152 0.0000
44.6493 0.0000 0.0062
44.6753 0.0000 0.0148
44.7874 0.0151 0.0000
44.8476 0.0175 0.0000
44.8768 0.0000 0.0079
45.0391 0.0000 0.0375
45.0768 0.0000 0.0239
45.1030 0.0000 0.0099
45.1328 0.0000 0.0154
45.1814 0.0000 0.0206
45.2033 0.0252 0.0000
45.2049 0.0000 0.0165
45.2059 0.0000 0.0060
45.2146 0.0094 0.0000
45.2952 0.0000 0.0054
45.3418 0.0000 0.0240
45.5212 0.0107 0.0000
45.5256 0.0199 0.0000
45.6067 0.0000 0.0129
45.6299 0.0000 0.0298
45.6797 0.0000 0.0210
45.7800 0.0000 0.0257
45.7945 0.0000 0.0088
45.8053 0.0000 0.0179
45.9284 0.0000 0.0093
45.9618 0.0000 0.0072
46.0052 0.0000 0.0346
46.0757 0.0192 0.0000
46.1559 0.0000 0.0169
46.2579 0.0000 0.0216
46.3364 0.0397 0.0000
46.3860 0.0000 0.0017
46.3908 0.0000 0.0171
46.3997 0.0000 0.0073
46.4848 0.0126 0.0000
46.5152 0.0000 0.0239
46.5205 0.0268 0.0000
46.5213 0.0000 0.0259
46.5413 0.0355 0.0000
46.5850 0.0074 0.0000
46.6187 0.0172 0.0000
46.6245 0.0000 0.0228
46.7339 0.0000 0.0199
46.7602 0.0000 0.0246
46.7662 0.0034 0.0000
46.8307 0.0000 0.0266
46.8390 0.0000 0.0239
46.8663 0.0000 0.0310
46.8885 0.0000 0.0172
46.9014 0.0130 0.0000
46.9991 0.0000 0.0319
47.0093 0.0000 0.0249
47.0440 0.0142 0.0000
47.0474 0.0000 0.0081
47.0994 0.0000 0.0140
47.1012 0.0484 0.0000
47.1165 0.0097 0.0000
47.1212 0.0239 0.0000
47.1418 0.0000 0.0077
47.1426 0.0291 0.0000
47.2362 0.0130 0.0000
47.2571 0.0178 0.0000
47.2644 0.0000 0.0222
47.2897 0.0220 0.0000
47.3041 0.0258 0.0000
47.3050 0.0000 0.0071
47.3580 0.0000 0.0115
47.3805 0.0000 0.0190
47.4804 0.0000 0.0265
47.5221 0.0000 0.0117
47.5593 0.0000 0.0193
47.6543 0.0000 0.0159
47.6590 0.0123 0.0000
47.6814 0.0000 0.0313
47.6817 0.0000 0.0199
47.6991 0.0000 0.0132
47.7059 0.0030 0.0000
47.7634 0.0203 0.0000
47.7686 0.0000 0.0029
47.8617 0.0253 0.0000
48.0415 0.0033 0.0000
48.1168 0.0307 0.0000
48.2514 0.0000 0.0183
48.2796 0.0000 0.0109
48.2832 0.0000 0.0379
48.5123 0.0041 0.0000
48.5133 0.0000 0.0048
48.5165 0.0163 0.0000
48.5689 0.0184 0.0000
48.6153 0.0261 0.0000
48.7197 0.0269 0.0000
48.7411 0.0000 0.0153
48.8215 0.0000 0.0092
48.9010 0.0024 0.0000
49.0177 0.0000 0.0269
49.0290 0.0000 0.0225
49.1136 0.0123 0.0000
49.1202 0.0429 0.0000
49.1516 0.0000 0.0274
49.2266 0.0000 0.0205
49.2319 0.0274 0.0000
49.2438 0.0000 0.0279
49.2740 0.0269 0.0000
49.2896 0.0065 0.0000
49.3071 0.0000 0.0057
49.3137 0.0000 0.0235
49.3842 0.0000 0.0032
49.4022 0.0000 0.0132
49.5022 0.0000 0.0177
49.5182 0.0000 0.0201
49.5363 0.0000 0.0280
49.5633 0.0000 0.0062
49.6105 0.0130 0.0000
49.6845 0.0031 0.0000
49.7076 0.0000 0.0156
49.7105 0.0275 0.0000
49.7652 0.0000 0.0056
49.7701 0.0195 0.0000
49.8106 0.0000 0.0095
49.8221 0.0210 0.0000
49.8512 0.0241 0.0000
49.8978 0.0000 0.0272
49.9883 0.0000 0.0303
49.9961 0.0000 0.0163
50.0284 0.0068 0.0000
50.0520 0.0266 0.0000
50.0611 0.0000 0.0147
50.1070 0.0000 0.0132
50.2125 0.0000 0.0113
50.2174 0.0000 0.0125
50.2307 0.0043 0.0000
50.2332 0.0000 0.0065
50.2756 0.0000 0.0138
50.3177 0.0142 0.0000
50.3984 0.0287 0.0000
50.4256 0.0083 0.0000
50.4372 0.0000 0.0117
50.5101 0.0158 0.0000
50.5249 0.0139 0.0000
50.5939 0.0171 0.0000
50.6323 0.0000 0.0361
50.6326 0.0130 0.0000
50.6498 0.0170 0.0000
50.7433 0.0189 0.0000
50.7760 0.0000 0.0146
50.8305 0.0432 0.0000
50.8887 0.0000 0.0281
50.8934 0.0000 0.0177
50.9304 0.0211 0.0000
50.9927 0.0000 0.0153
51.0398 0.0000 0.0196
51.0832 0.0110 0.0000
51.1158 0.0365 0.0000
51.1199 0.0117 0.0000
51.2217 0.0000 0.0231
51.2323 0.0207 0.0000
51.2529 0.0000 0.0367
51.2977 0.0000 0.0045
51.4236 0.0089 0.0000
51.4446 0.0000 0.0048
51.5872 0.0000 0.0147
51.6409 0.0000 0.0276
51.6564 0.0220 0.0000
51.6784 0.0000 0.0180
51.7190 0.0000 0.0131
51.7325 0.0000 0.0189
51.7350 0.0000 0.0255
51.7501 0.0130 0.0000
51.7900 0.0212 0.0000
51.8948 0.0133 0.0000
51.9827 0.0261 0.0000
51.9939 0.0000 0.0201
52.0357 0.0000 0.0041
52.0677 0.0117 0.0000
52.1383 0.0313 0.0000
52.1399 0.0232 0.0000
52.2048 0.0137 0.0000
52.2345 0.0108 0.0000
52.2460 0.0000 0.0293
52.3218 0.0298 0.0000
52.4368 0.0114 0.0000
52.4855 0.0302 0.0000
52.5606 0.0000 0.0070
52.5626 0.0154 0.0000
52.5833 0.0000 0.0329
52.6328 0.0206 0.0000
52.6947 0.0000 0.0251
52.6968 0.0000 0.0072
52.7255 0.0060 0.0000
52.7537 0.0000 0.0186
52.7676 0.0131 0.0000
52.7865 0.0000 0.0124
52.8091 0.0101 0.0000
52.8486 0.0161 0.0000
52.8989 0.0000 0.0159
52.9751 0.0000 0.0140
53.0793 0.0000 0.0175
53.1048 0.0000 0.0075
53.1239 0.0175 0.0000
53.2097 0.0000 0.0138
53.2217 0.0219 0.0000
53.2493 0.0000 0.0252
53.3751 0.0000 0.0139
53.3861 0.0197 0.0000
53.4082 0.0000 0.0186
53.5216 0.0135 0.0000
53.5984 0.0000 0.0156
53.6740 0.0023 0.0000
53.7320 0.0255 0.0000
53.7450 0.0000 0.0327
53.7680 0.0043 0.0000
53.9447 0.0136 0.0000
53.9764 0.0167 0.0000
54.0255 0.0000 0.0205
54.0272 0.0000 0.0133
54.0898 0.0192 0.0000
54.1382 0.0115 0.0000
54.1601 0.0000 0.0251
54.1868 0.0242 0.0000
54.2267 0.0149 0.0000
54.2966 0.0177 0.0000
54.3074 0.0257 0.0000
54.3395 0.0462 0.0000
54.3548 0.0000 0.0141
54.3658 0.0192 0.0000
54.4167 0.0000 0.0205
54.4768 0.0080 0.0000
54.4869 0.0000 0.0310
54.5411 0.0031 0.0000
54.5672 0.0114 0.0000
54.5791 0.0000 0.0263
54.5894 0.0103 0.0000
54.6466 0.0303 0.0000
54.6502 0.0031 0.0000
54.6892 0.0026 0.0000
54.6982 0.0000 0.0174
54.7326 0.0000 0.0189
54.7795 0.0133 0.0000
54.7924 0.0000 0.0063
54.7963 0.0159 0.0000
54.8198 0.0268 0.0000
54.8290 0.0000 0.0376
54.8415 0.0154 0.0000
54.8458 0.0175 0.0000
54.9234 0.0000 0.0096
54.9755 0.0206 0.0000
54.9944 0.0085 0.0000
55.1523 0.0143 0.0000
55.2001 0.0000 0.0072
55.2449 0.0000 0.0384
55.2485 0.0000 0.0170
55.3048 0.0000 0.0121
55.3747 0.0000 0.0198
55.4564 0.0099 0.0000
55.4903 0.0000 0.0272
55.5778 0.0258 0.0000
55.5793 0.0326 0.0000
55.7300 0.0000 0.0131
55.7471 0.0110 0.0000
55.7664 0.0000 0.0316
55.7758 0.0097 0.0000
55.9748 0.0106 0.0000
55.9839 0.0154 0.0000
56.0150 0.0102 0.0000
56.0230 0.0108 0.0000
56.0346 0.0000 0.0189
56.1017 0.0000 0.0167
56.1477 0.0101 0.0000
56.1504 0.0000 0.0101
56.2256 0.0000 0.0158
56.3750 0.0223 0.0000
56.4437 0.0179 0.0000
56.4577 0.0000 0.0409
56.4697 0.0087 0.0000
56.4875 0.0000 0.0180
56.5107 0.0115 0.0000
56.5651 0.0000 0.0109
56.6645 0.0000 0.0331
56.7100 0.0170 0.0000
56.7115 0.0000 0.0269
56.7133 0.0000 0.0129
56.7623 0.0234 0.0000
56.7646 0.0000 0.0121
56.8126 0.0000 0.0152
56.8485 0.0224 0.0000
56.9540 0.0177 0.0000
57.0050 0.0000 0.0109
57.0257 0.0236 0.0000
57.1930 0.0313 0.0000
57.2209 0.0000 0.0184
57.2650 0.0000 0.0226
57.2829 0.0000 0.0220
57.2868 0.0000 0.0181
57.3811 0.0054 0.0000
57.4325 0.0197 0.0000
57.4340 0.0000 0.0234
57.4346 0.0243 0.0000
57.4419 0.0202 0.0000
57.5096 0.0246 0.0000
57.5490 0.0301 0.0000
57.6266 0.0000 0.0130
57.6567 0.0097 0.0000
57.7546 0.0251 0.0000
57.7665 0.0000 0.0237
57.8194 0.0279 0.0000
57.8839 0.0238 0.0000
57.9016 0.0043 0.0000
57.9063 0.0000 0.0147
57.9848 0.0000 0.0209
58.0884 0.0000 0.0101
58.1155 0.0209 0.0000
58.2061 0.0000 0.0196
58.2586 0.0000 0.0062
58.2756 0.0000 0.0198
58.2977 0.0000 0.0200
58.3936 0.0228 0.0000
58.4375 0.0279 0.0000
58.4399 0.0089 0.0000
58.4998 0.0000 0.0101
58.5713 0.0279 0.0000
58.5844 0.0000 0.0219
58.6465 0.0158 0.0000
58.7089 0.0101 0.0000
58.7180 0.0000 0.0142
58.7478 0.0068 0.0000
58.8752 0.0000 0.0260
58.8911 0.0000 0.0214
58.9022 0.0000 0.0445
58.9037 0.0081 0.0000
58.9414 0.0000 0.0048
58.9761 0.0170 0.0000
59.0222 0.0203 0.0000
59.0403 0.0000 0.0263
59.0722 0.0000 0.0211
59.3302 0.0000 0.0076
59.3334 0.0000 0.0271
59.4109 0.0096 0.0000
59.4297 0.0228 0.0000
59.5287 0.0196 0.0000
59.5494 0.0185 0.0000
59.5510 0.0265 0.0000
59.5578 0.0213 0.0000
59.5662 0.0152 0.0000
59.5790 0.0074 0.0000
59.5871 0.0000 0.0116
59.5918 0.0221 0.0000
59.5978 0.0000 0.0297
59.6134 0.0104 0.0000
59.6642 0.0000 0.0032
59.7236 0.0000 0.0170
59.7691 0.0219 0.0000
59.8599 0.0000 0.0266
59.8613 0.0273 0.0000
59.9178 0.0223 0.0000
60.0140 0.0000 0.0118
60.0538 0.0000 0.0260
60.0828 0.0000 0.0082
60.1107 0.0000 0.0078
60.1162 0.0000 0.0224
60.1527 0.0000 0.0120
60.2094 0.0347 0.0000
60.2337 0.0108 0.0000
60.2528 0.0128 0.0000
60.2652 0.0000 0.0082
60.3595 0.0212 0.0000
60.4636 0.0185 0.0000
60.4988 0.0000 0.0127
60.5122 0.0000 0.0329
60.5268 0.0060 0.0000
60.5753 0.0000 0.0258
60.6430 0.0129 0.0000
60.6661 0.0000 0.0156
60.7027 0.0000 0.0129
60.7936 0.0145 0.0000
60.8049 0.0226 0.0000
60.8294 0.0156 0.0000
60.8485 0.0000 0.0165
60.9034 0.0000 0.0223
60.9084 0.0000 0.0348
60.9365 0.0000 0.0131
60.9675 0.0064 0.0000
61.0082 0.0239 0.0000
61.0999 0.0000 0.0053
61.1591 0.0032 0.0000
61.1645 0.0000 0.0179
61.1744 0.0315 0.0000
61.2009 0.0104 0.0000
61.2366 0.0000 0.0113
61.2395 0.0213 0.0000
61.2624 0.0286 0.0000
61.2944 0.0000 0.0231
61.3202 0.0211 0.0000
61.3302 0.0000 0.0195
61.3566 0.0278 0.0000
61.4161 0.0024 0.0000
61.4803 0.0000 0.0175
61.4938 0.0000 0.0198
61.5487 0.0000 0.0143
61.7152 0.0145 0.0000
61.8454 0.0000 0.0123
61.9021 0.0439 0.0000
61.9393 0.0000 0.0337
61.9839 0.0000 0.0122
62.0227 0.0000 0.0104
62.0858 0.0268 0.0000
62.1365 0.0000 0.0134
62.1703 0.0025 0.0000
62.1766 0.0000 0.0266
62.1935 0.0052 0.0000
62.2094 0.0346 0.0000
62.2412 0.0167 0.0000
62.2617 0.0000 0.0124
62.2780 0.0000 0.0245
62.3151 0.0000 0.0213
62.3851 0.0104 0.0000
62.4660 0.0189 0.0000
62.5814 0.0246 0.0000
62.6470 0.0195 0.0000
62.6769 0.0077 0.0000
62.6983 0.0000 0.0121
62.7208 0.0198 0.0000
62.7511 0.0052 0.0000
62.8141 0.0167 0.0000
62.8568 0.0097 0.0000
62.9375 0.0000 0.0215
63.0347 0.0000 0.0397
63.0970 0.0000 0.0204
63.1487 0.0094 0.0000
63.1846 0.0108 0.0000
63.2376 0.0123 0.0000
63.2986 0.0000 0.0193
63.3310 0.0000 0.0215
63.5108 0.0000 0.0333
63.5533 0.0123 0.0000
63.6018 0.0176 0.0000
63.6226 0.0000 0.0139
63.6698 0.0000 0.0214
63.6974 0.0334 0.0000
63.6990 0.0213 0.0000
63.7344 0.0341 0.0000
63.8257 0.0107 0.0000
63.8335 0.0000 0.0060
63.8649 0.0202 0.0000
63.8652 0.0000 0.0236
63.8799 0.0000 0.0102
63.9165 0.0000 0.0087
64.0330 0.0000 0.0016
64.1058 0.0000 0.0251
64.1717 0.0223 0.0000
64.2670 0.0000 0.0421
64.3892 0.0000 0.0257
64.3986 0.0228 0.0000
64.4612 0.0000 0.0184
64.4716 0.0000 0.0130
64.5147 0.0043 0.0000
64.5216 0.0068 0.0000
64.6666 0.0000 0.0339
64.6724 0.0000 0.0057
64.6763 0.0000 0.0159
64.7122 0.0143 0.0000
64.8039 0.0000 0.0107
64.8640 0.0000 0.0164
65.0001 0.0000 0.0118
65.0330 0.0000 0.0247
65.1901 0.0000 0.0297
65.2670 0.0103 0.0000
65.3213 0.0000 0.0259
65.4240 0.0000 0.0038
65.4700 0.0109 0.0000
65.5099 0.0000 0.0171
65.5335 0.0116 0.0000
65.6065 0.0000 0.0129
65.6721 0.0103 0.0000
65.6736 0.0109 0.0000
65.7299 0.0249 0.0000
65.7531 0.0181 0.0000
65.8070 0.0174 0.0000
65.8181 0.0249 0.0000
65.9201 0.0301 0.0000
65.9964 0.0032 0.0000
66.0358 0.0000 0.0162
66.0964 0.0000 0.0360
66.1524 0.0186 0.0000
66.1809 0.0129 0.0000
66.1840 0.0398 0.0000
66.1916 0.0111 0.0000
66.2319 0.0111 0.0000
66.2423 0.0000 0.0280
66.2522 0.0347 0.0000
66.2875 0.0000 0.0269
66.3570 0.0000 0.0314
66.3938 0.0209 0.0000
66.4007 0.0180 0.0000
66.4014 0.0000 0.0266
66.4574 0.0172 0.0000
66.4732 0.0000 0.0224
66.6086 0.0094 0.0000
66.6703 0.0028 -0.0004
66.7645 0.0225 0.0000
66.8015 0.0000 0.0289
66.8145 0.0000 0.0280
66.8156 0.0062 0.0000
66.8874 0.0000 0.0283
66.9005 0.0124 0.0000
66.9136 0.0000 0.0047
67.1252 0.0410 0.0000
67.1290 0.0000 0.0098
67.1621 0.0000 0.0241
67.1663 0.0236 0.0000
67.2096 0.0000 0.0144
67.2215 0.0062 0.0000
67.4049 0.0000 0.0341
67.4228 0.0000 0.0075
67.4933 0.0050 0.0000
67.5226 0.0000 0.0198
67.5448 0.0190 0.0000
67.5658 0.0117 0.0000
67.6409 0.0240 0.0000
67.6638 0.0096 0.0000
67.7051 0.0089 0.0000
67.7561 0.0232 0.0000
67.7645 0.0000 0.0222
67.8614 0.0000 0.0169
67.9389 0.0000 0.0230
67.9494 0.0000 0.0146
67.9774 0.0000 0.0311
67.9790 0.0212 0.0000
68.0594 0.0182 0.0000
68.0966 0.0000 0.0296
68.0978 0.0000 0.0233
68.1066 0.0000 0.0328
68.1530 0.0171 0.0000
68.1937 0.0000 0.0283
68.2031 0.0000 0.0216
68.2144 0.0000 0.0039
68.3095 0.0196 0.0000
68.3284 0.0095 0.0000
68.4242 0.0000 0.0351
68.4296 0.0182 0.0000
68.4388 0.0125 0.0000
68.4719 0.0283 0.0000
68.5452 0.0000 0.0341
68.5803 0.0000 0.0046
68.6121 0.0000 0.0211
68.6867 0.0174 0.0000
68.7661 0.0300 0.0000
68.8407 0.0023 0.0000
68.8475 0.0103 0.0000
68.8753 0.0000 0.0255
68.9028 0.0086 0.0000
68.9250 0.0000 0.0050
68.9543 0.0056 0.0000
69.0529 0.0000 0.0314
69.0717 0.0000 0.0018
69.0912 0.0285 0.0000
69.1391 0.0000 0.0252
69.1561 0.0153 0.0000
69.2489 0.0267 0.0000
69.2563 0.0142 0.0000
69.2750 0.0125 0.0000
69.3031 0.0121 0.0000
69.3754 0.0158 0.0000
69.4210 0.0000 0.0072
69.4411 0.0082 0.0000
69.5017 0.0000 0.0260
69.5118 0.0139 0.0000
69.5327 0.0000 0.0212
69.5573 0.0160 0.0000
69.5778 0.0033 0.0000
69.5943 0.0085 0.0000
69.6260 0.0056 0.0000
69.6444 0.0089 0.0000
69.7106 0.0000 0.0058
69.8883 0.0000 0.0333
69.9298 0.0253 0.0000
69.9320 0.0064 0.0000
69.9594 0.0048 0.0000
69.9651 0.0000 0.0123
70.0084 0.0050 0.0000
70.0088 0.0034 0.0000
70.1018 0.0000 0.0148
70.1751 0.0000 0.0221
70.1772 0.0192 0.0000
70.1793 0.0000 0.0171
70.1995 0.0000 0.0182
70.2058 0.0000 0.0060
70.2079 0.0000 0.0238
70.2773 0.0000 0.0161
70.3238 0.0000 0.0273
70.3426 0.0056 0.0000
70.3497 0.0000 0.0170
70.3519 0.0177 0.0000
70.3805 0.0090 0.0000
70.4691 0.0050 0.0000
70.4963 0.0102 0.0000
70.6018 0.0000 0.0066
70.6165 0.0141 0.0000
70.6479 0.0000 0.0241
70.6535 0.0000 0.0185
70.6823 0.0000 0.0043
70.7358 0.0000 0.0132
70.8763 0.0000 0.0347
70.9911 0.0000 0.0164
71.1188 0.0222 0.0000
71.1470 0.0000 0.0074
71.1556 0.0000 0.0312
71.1573 0.0109 0.0000
71.2109 0.0109 0.0000
71.2883 0.0042 0.0000
71.2902 0.0180 0.0000
71.3120 0.0000 0.0078
71.3277 0.0190 0.0000
71.3460 0.0345 0.0000
71.3504 0.0300 0.0000
71.3846 0.0166 0.0000
71.3879 0.0000 0.0066
71.4390 0.0182 0.0000
71.5095 0.0000 0.0122
71.5391 0.0094 0.0000
71.6208 0.0067 0.0000
71.6564 0.0122 0.0000
71.6880 0.0181 0.0000
71.7206 0.0000 0.0228
71.8365 0.0000 0.0396
71.8537 0.0000 0.0148
71.8688 0.0000 0.0364
71.8689 0.0000 0.0305
71.8741 0.0096 0.0000
71.8962 0.0000 0.0052
71.9217 0.0000 0.0195
71.9676 0.0000 0.0255
71.9721 0.0000 0.0188
72.0013 0.0124 0.0000
72.0251 0.0102 0.0000
72.0646 0.0077 0.0000
72.0857 0.0087 0.0000
72.1285 0.0000 0.0196
72.2386 0.0077 0.0000
72.3558 0.0105 0.0000
72.3615 0.0000 0.0281
72.3852 0.0223 0.0000
72.4246 0.0255 0.0000
72.4628 0.0000 0.0121
72.4964 0.0055 0.0000
72.5201 0.0003 0.0009
72.5260 0.0034 0.0000
72.5261 0.0000 0.0206
72.5427 0.0000 0.0219
72.5455 0.0000 0.0227
72.6015 0.0463 0.0000
72.6192 0.0243 0.0000
72.6305 0.0132 0.0000
72.6348 0.0000 0.0072
72.6681 0.0000 0.0107
72.6759 0.0000 0.0083
72.8172 0.0374 0.0000
72.8430 0.0144 0.0000
72.8720 0.0383 0.0000
72.9066 0.0202 0.0000
73.1076 0.0111 0.0000
73.1136 0.0000 0.0250
73.1580 0.0027 0.0000
73.2363 0.0045 0.0000
73.2465 0.0000 0.0045
73.2751 0.0000 0.0153
73.3224 0.0118 0.0000
73.3573 0.0000 0.0232
73.3978 0.0025 0.0000
73.4252 0.0000 0.0388
73.4367 0.0024 0.0000
73.4957 0.0243 0.0000
73.5207 0.0119 0.0000
73.5421 0.0000 0.0090
73.5592 0.0173 0.0000
73.6191 0.0000 0.0208
73.6388 0.0000 0.0050
73.6458 0.0000 0.0227
73.6797 0.0095 0.0000
73.8215 0.0287 0.0000
73.8693 0.0245 0.0000
73.8738 0.0000 0.0218
73.8964 0.0000 0.0358
73.9063 0.0156 0.0000
73.9225 0.0149 0.0000
74.0351 0.0000 0.0085
74.0361 0.0000 0.0304
74.0626 0.0068 0.0000
74.1267 0.0000 0.0140
74.1461 0.0294 0.0000
74.1928 0.0173 0.0000
74.2221 0.0360 0.0000
74.2601 0.0000 0.0186
74.3459 0.0126 0.0000
74.3904 0.0000 0.0367
74.4718 0.0133 0.0000
74.5042 0.0069 0.0000
74.5200 0.0110 0.0000
74.5652 0.0063 0.0000
74.5721 0.0238 0.0000
74.5816 0.0217 0.0000
74.6085 0.0148 0.0000
74.6238 0.0000 0.0079
74.7300 0.0053 0.0000
74.7317 0.0263 0.0000
74.7472 0.0000 0.0086
74.8140 0.0000 0.0387
75.0279 0.0195 0.0000
75.1398 0.0000 0.0302
75.3601 0.0264 0.0000
75.4295 0.0000 0.0140
75.4770 0.0112 0.0000
75.4797 0.0275 0.0000
75.4834 0.0095 0.0000
75.5133 0.0000 0.0123
75.5448 0.0215 0.0000
75.5938 0.0000 0.0231
75.6469 0.0000 0.0005
75.6847 0.0050 0.0000
75.7178 0.0158 0.0000
75.7563 0.0255 0.0000
75.7798 0.0000 0.0117
75.7909 0.0139 0.0000
75.8045 0.0000 0.0212
75.8232 0.0217 0.0000
75.9320 0.0239 0.0000
75.9478 0.0000 0.0111
75.9754 0.0051 0.0000
75.9801 0.0207 0.0000
76.0607 0.0000 0.0052
76.0638 0.0000 0.0079
76.1101 0.0050 0.0000
76.1170 0.0404 0.0000
76.1329 0.0159 0.0000
76.1339 0.0000 0.0183
76.1922 0.0027 0.0000
76.2447 0.0190 0.0000
76.2479 0.0000 0.0170
76.2483 0.0000 0.0024
76.2743 0.0149 0.0000
76.2745 0.0000 0.0302
76.3526 0.0000 0.0248
76.3533 0.0181 0.0000
76.4128 0.0000 0.0175
76.4435 0.0000 0.0089
76.5905 0.0000 0.0254
76.7357 0.0000 0.0154
76.7595 0.0178 0.0000
76.8450 0.0138 0.0000
76.9403 0.0000 0.0225
76.9698 0.0000 0.0065
76.9932 0.0000 0.0163
77.0209 0.0216 0.0000
77.0408 0.0298 0.0000
77.1569 0.0289 0.0000
77.2547 0.0000 0.0229
77.2682 0.0000 0.0148
77.3452 0.0043 0.0000
77.3958 0.0019 0.0000
77.4229 0.0229 0.0000
77.4446 0.0134 0.0000
77.4709 0.0000 0.0098
77.5144 0.0180 0.0000
77.5188 0.0161 0.0000
77.5194 0.0157 0.0000
77.5208 0.0106 0.0000
77.5702 0.0000 0.0187
77.5832 0.0000 0.0157
77.6284 0.0031 0.0000
77.7059 0.0208 0.0000
77.7327 0.0000 0.0101
77.7613 0.0000 0.0032
78.0168 0.0130 0.0000
78.0571 0.0269 0.0000
78.1003 0.0105 0.0000
78.1070 0.0307 0.0000
78.1876 0.0030 0.0000
78.1900 0.0144 0.0000
78.1949 0.0000 0.0232
78.2238 0.0000 0.0066
78.2397 0.0000 0.0233
78.2449 0.0158 0.0000
78.2461 0.0000 0.0302
78.2472 0.0000 0.0120
78.2517 0.0135 0.0000
78.2617 0.0249 0.0000
78.3405 0.0054 0.0000
78.3407 0.0000 0.0268
78.3578 0.0266 0.0000
78.3695 0.0000 0.0345
78.4728 0.0094 0.0000
78.5377 0.0051 0.0000
78.5661 0.0000 0.0191
78.5951 0.0000 0.0060
78.6429 0.0068 0.0000
78.6643 0.0000 0.0105
78.7159 0.0000 0.0216
78.7312 0.0000 0.0068
78.8312 0.0000 0.0192
78.8457 0.0046 0.0000
78.8867 0.0280 0.0000
78.9053 0.0314 0.0000
78.9352 0.0000 0.0146
78.9870 0.0000 0.0149
79.0159 0.0000 0.0125
79.0484 0.0000 0.0131
79.1883 0.0000 0.0234
79.1934 0.0137 0.0000
79.2009 0.0159 0.0000
79.2103 0.0000 0.0052
79.2195 0.0000 0.0115
79.2573 0.0000 0.0041
79.3170 0.0210 0.0000
79.3542 0.0322 0.0000
79.3770 0.0000 0.0223
79.3782 0.0000 0.0181
79.5428 0.0220 0.0000
79.5696 0.0000 0.0226
79.6098 0.0000 0.0170
79.6441 0.0070 0.0000
79.7682 0.0194 0.0000
79.8280 0.0255 0.0000
79.9657 0.0017 0.0000
80.0075 0.0476 0.0000
80.0139 0.0124 0.0000
80.0441 0.0000 0.0206
80.0727 0.0000 0.0180
80.0783 0.0172 0.0000
80.0921 0.0248 0.0000
80.1021 0.0230 0.0000
80.1099 0.0163 0.0000
80.1248 0.0000 0.0230
80.1460 0.0000 0.0016
80.1719 0.0000 0.0242
80.1840 0.0000 0.0169
80.4314 0.0266 0.0000
80.4362 0.0000 0.0246
80.4637 0.0000 0.0101
