
L = 0.07
34.4435 0.0000 0.0063
34.4465 0.0034 0.0000
34.4974 0.0181 0.0000
34.5049 0.0000 0.0142
34.5329 0.0000 0.0129
34.5508 0.0000 0.0227
34.6251 0.0122 0.0000
34.6393 0.0212 0.0000
34.6875 0.0281 0.0000
34.6968 0.0197 0.0000
34.7049 0.0000 0.0017
34.7338 0.0107 0.0000
34.8411 0.0244 0.0000
34.8535 0.0262 0.0000
34.8893 0.0228 0.0000
34.9101 0.0000 0.0251
34.9360 0.0265 0.0000
35.0171 0.0072 0.0000
35.0383 0.0077 0.0000
35.0591 0.0239 0.0000
35.0880 0.0181 0.0000
35.1636 0.0183 0.0000
35.1882 0.0000 0.0305
35.2819 0.0172 0.0000
35.3213 0.0350 0.0000
35.3893 0.0235 0.0000
35.4562 0.0156 0.0000
35.5199 0.0392 0.0000
35.5272 0.0088 0.0000
35.5694 0.0000 0.0176
35.6354 0.0278 0.0000
35.6557 0.0080 0.0000
35.6730 0.0194 0.0000
35.7211 0.0000 0.0281
35.8207 0.0188 0.0000
35.9584 0.0133 0.0000
35.9744 0.0265 0.0000
35.9907 0.0000 0.0136
36.1095 0.0151 0.0000
36.1260 0.0152 0.0000
36.1341 0.0000 0.0088
36.1478 0.0036 0.0000
36.1957 0.0339 0.0000
36.2655 0.0000 0.0157
36.3560 0.0000 0.0085
36.3738 0.0070 0.0000
36.4064 0.0185 0.0000
36.4362 0.0230 0.0000
36.5321 0.0000 0.0241
36.5330 0.0079 0.0000
36.5538 0.0000 0.0198
36.5813 0.0000 0.0208
36.6004 0.0089 0.0000
36.6650 0.0190 0.0000
36.7018 0.0000 0.0225
36.7616 0.0178 0.0000
36.9209 0.0026 0.0000
36.9292 0.0208 0.0000
36.9724 0.0109 0.0000
37.0298 0.0000 0.0067
37.0576 0.0167 0.0000
37.0607 0.0000 0.0078
37.0864 0.0000 0.0388
37.0922 0.0174 0.0000
37.1455 0.0127 0.0000
37.1855 0.0279 0.0000
37.2349 0.0124 0.0000
37.2759 0.0255 0.0000
37.2977 0.0109 0.0000
37.3011 0.0367 0.0000
37.3296 0.0017 0.0006
37.3592 0.0104 0.0000
37.3641 0.0000 0.0260
37.4773 0.0137 0.0000
37.4805 0.0000 0.0244
37.5083 0.0197 0.0000
37.6136 0.0000 0.0180
37.6208 0.0135 0.0000
37.6257 0.0000 0.0110
37.6375 0.0129 0.0000
37.6401 0.0245 0.0000
37.6497 0.0106 0.0000
37.8440 0.0219 0.0000
37.8705 0.0000 0.0196
37.8851 0.0000 0.0064
37.8856 0.0000 0.0099
37.9856 0.0000 0.0240
38.0093 0.0101 0.0000
38.0583 0.0000 0.0216
38.0643 0.0294 0.0000
38.0707 0.0093 0.0000
38.0986 0.0000 0.0173
38.0998 0.0173 0.0000
38.1022 0.0000 0.0250
38.1070 0.0085 0.0000
38.1342 0.0262 0.0000
38.2495 0.0000 0.0126
38.2551 0.0000 0.0331
38.3105 0.0103 0.0000
38.3184 0.0000 0.0185
38.3209 0.0000 0.0195
38.3341 0.0234 0.0000
38.3439 0.0331 0.0000
38.3541 0.0108 0.0000
38.4167 0.0207 0.0000
38.4169 0.0195 0.0000
38.4252 0.0000 0.0203
38.4844 0.0239 0.0000
38.6135 0.0000 0.0016
38.6261 0.0000 0.0200
38.6267 0.0000 0.0083
38.6597 0.0139 0.0000
38.6962 0.0204 0.0000
38.7119 0.0000 0.0145
38.8067 0.0000 0.0141
39.0050 0.0000 0.0166
39.1231 0.0298 0.0000
39.1729 0.0060 0.0000
39.2149 0.0112 0.0000
39.2361 0.0288 0.0000
39.3331 0.0000 0.0144
39.3918 0.0000 0.0303
39.4808 0.0000 0.0409
39.5103 0.0000 0.0093
39.5230 0.0000 0.0223
39.5233 0.0193 0.0000
39.5360 0.0329 0.0000
39.6306 0.0256 0.0000
39.6450 0.0281 0.0000
39.6476 0.0000 0.0141
39.6786 0.0205 0.0000
39.7013 0.0267 0.0000
39.7483 0.0000 0.0193
39.7749 0.0220 0.0000
39.8123 0.0000 0.0269
39.8215 0.0000 0.0079
39.8215 0.0000 0.0182
39.8470 0.0187 0.0000
39.8619 0.0000 0.0085
39.8640 0.0000 0.0092
39.8830 0.0000 0.0263
39.9140 0.0140 0.0000
40.0978 0.0163 0.0000
40.1006 0.0191 0.0000
40.1150 0.0000 0.0056
40.1851 0.0000 0.0137
40.2005 0.0125 0.0047
40.2730 0.0000 0.0087
40.2748 0.0000 0.0154
40.2938 0.0273 0.0000
40.3385 0.0000 0.0167
40.4162 0.0000 0.0262
40.4684 0.0105 0.0000
40.4981 0.0088 0.0000
40.5215 0.0000 0.0144
40.5785 0.0000 0.0200
40.6020 0.0211 0.0000
40.6238 0.0000 0.0157
40.7379 0.0000 0.0174
40.7624 0.0000 0.0215
40.7836 0.0000 0.0177
40.8626 0.0000 0.0227
40.9314 0.0108 0.0000
41.0468 0.0000 0.0250
41.0564 0.0066 0.0000
41.1169 0.0178 0.0000
41.1341 0.0295 0.0000
41.1380 0.0311 0.0000
41.1538 0.0000 0.0267
41.1643 0.0423 0.0000
41.1854 0.0000 0.0366
41.2790 0.0000 0.0115
41.4084 0.0000 0.0224
41.4255 0.0112 0.0000
41.4870 0.0000 0.0205
41.5967 0.0000 0.0122
41.6125 0.0251 0.0000
41.6204 0.0000 0.0395
41.6634 0.0275 0.0000
41.7024 0.0000 0.0228
41.7753 0.0085 0.0000
41.7956 0.0281 0.0000
41.7989 0.0224 0.0000
41.8317 0.0000 0.0424
41.8345 0.0276 0.0000
41.9013 0.0000 0.0128
41.9953 0.0000 0.0431
42.0161 0.0000 0.0066
42.0911 0.0271 0.0000
42.2006 0.0000 0.0525
42.2665 0.0234 0.0000
42.3133 0.0000 0.0168
42.3455 0.0000 0.0067
42.3638 0.0137 0.0000
42.3855 0.0000 0.0349
42.3938 0.0227 0.0000
42.4697 0.0000 0.0228
42.5008 0.0000 0.0231
42.5454 0.0234 0.0000
42.5526 0.0000 0.0260
42.5612 0.0058 0.0000
42.5827 0.0000 0.0174
42.5980 0.0176 0.0000
42.6156 0.0000 0.0212
42.6323 0.0000 0.0312
42.7462 0.0000 0.0240
42.7660 0.0058 0.0000
42.8485 0.0105 0.0000
42.8645 0.0095 0.0000
42.9631 0.0000 0.0082
43.0145 0.0000 0.0182
43.0561 0.0166 0.0000
43.0727 0.0000 0.0195
43.1663 0.0184 0.0000
43.1771 0.0000 0.0311
43.1970 0.0000 0.0175
43.2147 0.0235 0.0000
43.2807 0.0168 0.0000
43.3850 0.0125 0.0000
43.3952 0.0108 0.0000
43.4237 0.0156 0.0000
43.4927 0.0114 0.0000
43.6609 0.0101 -0.0093
43.6645 0.0098 0.0000
43.6696 0.0000 0.0187
43.6988 0.0000 0.0294
43.7684 0.0000 0.0160
43.7697 0.0000 0.0309
43.8027 0.0069 0.0039
43.8038 0.0016 0.0023
43.8170 0.0114 0.0000
43.8395 0.0196 0.0000
43.8708 0.0000 0.0328
43.9102 0.0222 0.0000
43.9299 0.0000 0.0154
43.9369 0.0233 0.0000
43.9517 0.0000 0.0059
43.9930 0.0000 0.0332
43.9951 0.0190 0.0000
44.0032 0.0119 0.0000
44.0156 0.0000 0.0220
44.0295 0.0000 0.0162
44.0810 0.0000 0.0067
44.1151 0.0049 0.0000
44.2448 0.0079 0.0057
44.2549 0.0000 0.0094
44.3353 0.0000 0.0234
44.3434 0.0219 0.0000
44.5133 0.0176 0.0000
44.5508 0.0274 0.0000
44.6170 0.0118 0.0000
44.6487 0.0000 0.0243
44.6558 0.0000 0.0063
44.7324 0.0000 0.0075
44.7574 0.0341 0.0000
44.7607 0.0000 0.0216
44.8044 0.0112 0.0000
44.8199 0.0000 0.0062
44.8439 0.0288 0.0000
44.8526 0.0000 0.0108
44.8723 0.0102 0.0000
44.9071 0.0000 0.0321
44.9241 0.0115 0.0000
44.9765 0.0042 0.0000
44.9929 0.0102 0.0000
45.0109 0.0000 0.0083
45.0254 0.0000 0.0260
45.0327 0.0160 0.0000
45.0340 0.0257 0.0000
45.0917 0.0262 0.0000
45.1986 0.0000 0.0370
45.2564 0.0000 0.0264
45.2729 0.0000 0.0117
45.2812 0.0000 0.0185
45.3135 0.0114 0.0000
45.3284 0.0000 0.0099
45.3637 0.0067 0.0000
45.4292 0.0000 0.0338
45.4617 0.0326 0.0000
45.4964 0.0000 0.0115
45.5662 0.0103 0.0000
45.5678 0.0158 0.0000
45.5742 0.0245 0.0000
45.6036 0.0284 0.0000
45.6720 0.0000 0.0161
45.6951 0.0188 0.0000
45.7839 0.0060 0.0000
45.7888 0.0279 0.0000
45.8109 0.0127 0.0000
45.8801 0.0000 0.0296
46.0152 0.0000 0.0219
46.0210 0.0000 0.0112
46.0225 0.0000 0.0123
46.0748 0.0000 0.0295
46.1194 0.0191 0.0000
46.1435 0.0146 0.0000
46.1443 0.0000 0.0055
46.2328 0.0133 0.0000
46.2444 0.0249 0.0000
46.2602 0.0000 0.0144
46.2898 0.0059 0.0000
46.2989 0.0305 0.0000
46.3318 0.0154 0.0000
46.3931 0.0000 0.0306
46.4050 0.0000 0.0191
46.4472 0.0000 0.0194
46.5697 0.0000 0.0149
46.5702 0.0114 0.0000
46.6835 0.0000 0.0062
46.6981 0.0000 0.0116
46.7564 0.0000 0.0422
46.8510 0.0116 0.0000
46.8897 0.0054 0.0000
46.8962 0.0208 0.0000
46.9727 0.0000 0.0149
47.0800 0.0000 0.0387
47.0947 0.0000 0.0074
47.1437 0.0049 0.0000
47.1482 0.0000 0.0088
47.1685 0.0079 0.0000
47.1765 0.0083 0.0000
47.1842 0.0000 0.0068
47.3163 0.0000 0.0251
47.3515 0.0000 0.0181
47.3533 0.0000 0.0229
47.3574 0.0188 0.0000
47.3860 0.0044 0.0000
47.3959 0.0104 0.0000
47.4548 0.0000 0.0206
47.4847 0.0000 0.0099
47.5120 0.0000 0.0355
47.5860 0.0000 0.0293
47.5963 0.0042 0.0000
47.6172 0.0000 0.0210
47.6378 0.0000 0.0307
47.6682 0.0150 0.0000
47.7589 0.0338 0.0000
47.7631 0.0192 0.0000
47.8209 0.0000 0.0334
47.9032 0.0000 0.0227
47.9281 0.0000 0.0190
47.9317 0.0128 0.0000
47.9697 0.0000 0.0348
48.0415 0.0115 0.0000
48.0653 0.0236 0.0000
48.0861 0.0126 0.0000
48.1320 0.0000 0.0144
48.1932 0.0000 0.0299
48.1934 0.0000 0.0184
48.2360 0.0000 0.0044
48.3002 0.0147 0.0000
48.3295 0.0222 0.0000
48.3839 0.0144 0.0000
48.4397 0.0177 0.0000
48.4482 0.0000 0.0165
48.4515 0.0000 0.0198
48.4847 0.0000 0.0229
48.5732 0.0297 0.0000
48.5926 0.0150 0.0000
48.6158 0.0148 0.0000
48.6433 0.0189 0.0000
48.7146 0.0117 0.0000
48.7147 0.0000 0.0316
48.7675 0.0102 0.0000
48.7784 0.0082 0.0000
48.8522 0.0000 0.0044
48.8594 0.0000 0.0088
48.8989 0.0000 0.0145
48.9002 0.0000 0.0193
48.9704 0.0097 0.0000
48.9743 0.0098 0.0000
48.9756 0.0000 0.0248
49.0076 0.0196 0.0000
49.0159 0.0000 0.0132
49.0204 0.0000 0.0236
49.0411 0.0253 0.0000
49.0795 0.0117 0.0000
49.1042 0.0000 0.0071
49.1386 0.0000 0.0279
49.1403 0.0220 0.0000
49.1572 0.0000 0.0070
49.1747 0.0163 0.0000
49.1830 0.0000 0.0068
49.2386 0.0000 0.0145
49.2721 0.0000 0.0149
49.3156 0.0000 0.0272
49.3890 0.0000 0.0291
49.4202 0.0171 0.0000
49.4238 0.0000 0.0062
49.4475 0.0000 0.0021
49.4777 0.0000 0.0103
49.4880 0.0118 0.0000
49.4909 0.0205 0.0000
49.6004 0.0000 0.0422
49.6288 0.0121 0.0000
49.6325 0.0102 0.0000
49.6549 0.0236 0.0000
49.7780 0.0189 0.0000
49.8090 0.0000 0.0362
49.8125 0.0000 0.0146
49.8257 0.0187 0.0000
49.9100 0.0000 0.0185
50.0025 0.0000 0.0161
50.0694 0.0408 0.0000
50.0960 0.0223 0.0000
50.2134 0.0122 0.0000
50.2592 0.0172 0.0000
50.2873 0.0000 0.0156
50.3540 0.0000 0.0057
50.3618 0.0000 0.0148
50.3772 0.0252 0.0000
50.4014 0.0000 0.0145
50.4456 0.0000 0.0032
50.5343 0.0000 0.0238
50.5368 0.0000 0.0146
50.5609 0.0287 0.0000
50.6121 0.0109 0.0000
50.6971 0.0065 0.0000
50.7233 0.0000 0.0161
50.7643 0.0123 0.0000
50.8236 0.0229 0.0000
50.8305 0.0042 0.0000
50.8804 0.0117 0.0000
50.8957 0.0037 0.0000
50.9085 0.0185 0.0000
50.9432 0.0224 0.0000
50.9793 0.0053 0.0000
50.9850 0.0000 0.0145
51.0053 0.0067 0.0000
51.1021 0.0000 0.0134
51.1367 0.0000 0.0265
51.1569 0.0262 0.0000
51.2583 0.0101 0.0000
51.2930 0.0000 0.0113
51.3323 0.0213 0.0000
51.3640 0.0203 0.0000
51.3976 0.0201 0.0000
51.4233 0.0169 0.0000
51.4243 0.0000 0.0089
51.4578 0.0000 0.0183
51.5392 0.0216 0.0000
51.6312 0.0107 0.0000
51.6389 0.0102 0.0000
51.7657 0.0040 0.0000
51.7720 0.0000 0.0173
51.7739 0.0203 0.0000
51.8045 0.0089 0.0000
51.8077 0.0340 0.0000
51.8296 0.0000 0.0258
51.8319 0.0000 0.0114
51.8370 0.0000 0.0225
51.8739 0.0000 0.0423
51.9023 0.0217 0.0000
51.9161 0.0244 0.0000
51.9169 0.0091 0.0000
51.9879 0.0221 0.0000
51.9907 0.0209 0.0000
52.0313 0.0000 0.0074
52.0367 0.0143 0.0000
52.0773 0.0223 0.0000
52.0816 0.0258 0.0000
52.1048 0.0128 0.0000
52.1293 0.0110 0.0000
52.1489 0.0000 0.0173
52.1587 0.0007 0.0000
52.1700 0.0174 0.0000
52.2265 0.0000 0.0219
52.2752 0.0178 0.0000
52.3860 0.0000 0.0104
52.4059 0.0158 0.0000
52.4453 0.0210 0.0000
52.4507 0.0224 0.0000
52.4814 0.0105 0.0000
52.5145 0.0000 0.0242
52.5204 0.0000 0.0179
52.5278 0.0134 0.0000
52.5325 0.0000 0.0290
52.5767 0.0224 0.0000
52.6870 0.0000 0.0287
52.6975 0.0000 0.0269
52.7053 0.0091 0.0000
52.7239 0.0000 0.0276
52.7879 0.0000 0.0227
52.8352 0.0000 0.0313
52.8869 0.0111 0.0000
52.8892 0.0000 0.0332
52.8892 0.0207 0.0000
52.9351 0.0000 0.0144
52.9509 0.0282 0.0000
52.9843 0.0117 0.0000
53.0235 0.0131 0.0000
53.0436 0.0000 0.0090
53.0947 0.0000 0.0222
53.1172 0.0031 0.0000
53.1585 0.0000 0.0028
53.1840 0.0269 0.0000
53.1891 0.0000 0.0144
53.2024 0.0037 0.0187
53.3129 0.0130 0.0000
53.3167 0.0000 0.0117
53.3285 0.0000 0.0130
53.4141 0.0197 0.0000
53.4711 0.0262 0.0000
53.4989 0.0178 0.0000
53.5406 0.0000 0.0046
53.5415 0.0250 0.0000
53.5827 0.0239 0.0000
53.6160 0.0045 0.0000
53.6282 0.0000 0.0083
53.7184 0.0304 0.0000
53.7334 0.0000 0.0099
53.7354 0.0134 0.0000
53.7409 0.0000 0.0144
53.9008 0.0000 0.0179
53.9080 0.0000 0.0061
53.9383 0.0065 0.0000
53.9389 0.0000 0.0121
53.9581 0.0046 0.0000
53.9978 0.0000 0.0178
54.0983 0.0000 0.0348
54.1112 0.0000 0.0136
54.1809 0.0188 0.0000
54.2087 0.0000 0.0070
54.2475 0.0139 0.0129
54.2793 0.0287 0.0000
54.2966 0.0000 0.0115
54.3314 0.0000 0.0088
54.3337 0.0000 0.0092
54.3880 0.0000 0.0107
54.4699 0.0394 0.0000
54.4715 0.0133 0.0000
54.4809 0.0000 0.0078
54.5504 0.0213 0.0000
54.6263 0.0216 0.0000
54.6477 0.0000 0.0236
54.6501 0.0200 0.0000
54.6731 0.0000 0.0408
54.6798 0.0157 0.0000
54.7174 0.0000 0.0070
54.7232 0.0040 0.0000
54.7296 0.0123 0.0000
54.7472 0.0000 0.0188
54.7684 0.0000 0.0225
54.7968 0.0133 0.0000
54.8079 0.0000 0.0160
54.9363 0.0000 0.0535
54.9556 0.0185 0.0000
54.9581 0.0048 0.0000
54.9607 0.0309 0.0000
55.0093 0.0000 0.0113
55.0236 0.0000 0.0109
55.1388 0.0165 0.0000
55.3313 0.0000 0.0047
55.3318 0.0000 0.0321
55.3432 0.0123 0.0000
55.4194 0.0000 0.0149
55.4503 0.0000 0.0117
55.5002 0.0208 0.0000
55.5551 0.0194 0.0000
55.5626 0.0000 0.0106
55.5699 0.0113 0.0000
55.6022 0.0118 0.0000
55.6145 0.0000 0.0077
55.6161 0.0235 0.0000
55.6241 0.0333 0.0000
55.6577 0.0000 0.0191
55.6860 0.0000 0.0099
55.6944 0.0114 0.0000
55.7282 0.0208 0.0000
55.7372 0.0131 0.0000
55.8939 0.0022 0.0000
55.9067 0.0000 0.0140
55.9549 0.0094 0.0000
56.0567 0.0146 0.0000
56.0782 0.0139 0.0000
56.1027 0.0000 0.0125
56.1203 0.0097 0.0000
56.1283 0.0000 0.0136
56.1313 0.0216 0.0000
56.1499 0.0069 0.0000
56.1793 0.0087 0.0000
56.2442 0.0000 0.0129
56.2556 0.0000 0.0361
56.2678 0.0153 0.0000
56.3096 0.0000 0.0142
56.4017 0.0000 0.0128
56.4071 0.0236 0.0000
56.4080 0.0063 0.0000
56.4196 0.0000 0.0185
56.7262 0.0000 0.0062
56.8953 0.0000 0.0427
56.9126 0.0000 0.0186
56.9817 0.0000 0.0175
57.0500 0.0000 0.0073
57.1275 0.0000 0.0067
57.1331 0.0067 0.0000
57.1358 0.0000 0.0037
57.1806 0.0319 0.0000
57.1889 0.0198 0.0000
57.2048 0.0100 0.0000
57.2679 0.0177 0.0000
57.3069 0.0174 0.0000
57.3184 0.0323 0.0000
57.3597 0.0177 0.0000
57.4112 0.0000 0.0303
57.4553 0.0188 0.0000
57.4884 0.0052 0.0000
57.5302 0.0000 0.0249
57.5466 0.0156 0.0000
57.5707 0.0000 0.0354
57.5992 0.0000 0.0106
57.6347 0.0100 0.0000
57.6419 0.0230 0.0000
57.6445 0.0151 0.0000
57.6708 0.0335 0.0000
57.6880 0.0136 0.0000
57.7918 0.0272 0.0000
57.8043 0.0183 0.0000
57.8506 0.0000 0.0299
57.8695 0.0275 0.0000
58.0249 0.0000 0.0195
58.0469 0.0184 0.0000
58.0490 0.0094 0.0000
58.0810 0.0203 0.0000
58.1204 0.0000 0.0147
58.1835 0.0117 0.0000
58.2040 0.0000 0.0373
58.2375 0.0000 0.0170
58.3068 0.0000 0.0087
58.3565 0.0000 0.0347
58.4076 0.0064 0.0000
58.4102 0.0083 0.0000
58.4520 0.0000 0.0183
58.4700 0.0054 0.0000
58.4804 0.0204 0.0000
58.5098 0.0000 0.0055
58.5608 0.0000 0.0135
58.5707 0.0000 0.0166
58.5731 0.0136 0.0000
58.5770 0.0000 0.0287
58.5891 0.0022 0.0000
58.6470 0.0213 0.0000
58.6967 0.0293 0.0000
58.7046 0.0072 0.0000
58.7485 0.0169 0.0000
58.7609 0.0334 0.0000
58.7700 0.0268 0.0000
58.8990 0.0000 0.0069
58.9142 0.0228 0.0000
58.9209 0.0100 0.0000
58.9750 0.0000 0.0198
59.0017 0.0190 0.0000
59.0064 0.0335 0.0000
59.0321 0.0038 0.0000
59.0352 0.0207 0.0000
59.0367 0.0222 0.0000
59.1000 0.0000 0.0194
59.1250 0.0000 0.0166
59.2208 0.0247 0.0000
59.2429 0.0000 0.0184
59.2457 0.0000 0.0114
59.2637 0.0000 0.0218
59.3226 0.0000 0.0098
59.3291 0.0231 0.0000
59.3624 0.0158 0.0000
59.4845 0.0000 0.0133
59.5127 0.0000 0.0132
59.5336 0.0070 0.0000
59.5714 0.0242 0.0000
59.6022 0.0000 0.0077
59.6079 0.0000 0.0077
59.6289 0.0228 0.0000
59.6666 0.0191 0.0000
59.6845 0.0050 0.0000
59.8032 0.0000 0.0051
59.8544 0.0194 0.0000
59.8797 0.0000 0.0058
59.8810 0.0082 0.0000
59.9018 0.0169 0.0000
59.9035 0.0000 0.0145
59.9708 0.0000 0.0130
59.9809 0.0000 0.0100
60.0495 0.0000 0.0229
60.0795 0.0105 0.0000
60.0901 0.0209 0.0000
60.1406 0.0000 0.0242
60.1430 0.0238 0.0000
60.1975 0.0031 0.0000
60.1993 0.0121 0.0000
60.2514 0.0133 0.0000
60.2992 0.0194 0.0000
60.3305 0.0000 0.0085
60.3737 0.0206 0.0000
60.3789 0.0000 0.0169
60.4285 0.0226 0.0000
60.4403 0.0186 0.0000
60.4422 0.0167 0.0000
60.4440 0.0100 0.0000
60.4445 0.0000 0.0111
60.4504 0.0096 0.0000
60.4717 0.0099 0.0000
60.5004 0.0266 0.0000
60.5356 0.0086 0.0000
60.6681 0.0000 0.0291
60.6837 0.0000 0.0239
60.7136 0.0237 0.0000
60.7217 0.0136 0.0000
60.7291 0.0118 0.0000
60.7609 0.0168 0.0000
60.7669 0.0041 0.0000
60.7946 0.0075 0.0000
60.8448 0.0252 0.0000
60.9139 0.0150 0.0000
60.9305 0.0246 0.0000
61.0004 0.0000 0.0156
61.0844 0.0105 0.0000
61.1867 0.0184 0.0000
61.1986 0.0000 0.0204
61.2261 0.0041 0.0000
61.2691 0.0095 0.0000
61.3941 0.0000 0.0058
61.4035 0.0013 0.0000
61.4975 0.0000 0.0036
61.5463 0.0000 0.0371
61.5504 0.0484 0.0000
61.5553 0.0201 0.0000
61.5603 0.0000 0.0152
61.5730 0.0000 0.0234
61.5959 0.0000 0.0253
61.5962 0.0000 0.0062
61.6345 0.0000 0.0204
61.6385 0.0000 0.0093
61.6535 0.0000 0.0234
61.6722 0.0168 0.0000
61.7476 0.0000 0.0299
61.7934 0.0000 0.0174
61.8096 0.0062 0.0000
61.8482 0.0000 0.0127
61.8642 0.0000 0.0185
61.9125 0.0138 0.0000
62.0681 0.0165 0.0000
62.0777 0.0090 0.0000
62.1059 0.0294 0.0000
62.1303 0.0096 0.0000
62.1423 0.0000 0.0276
62.1786 0.0131 0.0000
62.1929 0.0397 0.0000
62.2532 0.0146 0.0000
62.2645 0.0000 0.0258
62.2783 0.0173 0.0000
62.3429 0.0126 0.0000
62.3463 0.0000 0.0024
62.3653 0.0000 0.0184
62.3944 0.0084 0.0000
62.4049 0.0000 0.0294
62.4466 0.0266 0.0000
62.5382 0.0000 0.0036
62.5413 0.0008 0.0000
62.5417 0.0160 0.0000
62.5622 0.0323 0.0000
62.5798 0.0000 0.0219
62.5838 0.0000 0.0011
62.6348 0.0000 0.0302
62.6487 0.0091 0.0000
62.7138 0.0042 0.0000
62.7532 0.0092 0.0000
62.7817 0.0156 0.0000
62.8652 0.0381 0.0000
62.8821 0.0140 0.0000
62.9134 0.0000 0.0258
62.9683 0.0144 0.0000
62.9788 0.0127 0.0000
63.0150 0.0222 0.0000
63.0744 0.0345 0.0000
63.0767 0.0157 0.0000
63.0976 0.0138 0.0000
63.1136 0.0239 0.0000
63.1376 0.0000 0.0114
63.1528 0.0051 0.0000
63.2133 0.0052 0.0000
63.3113 0.0000 0.0104
63.3224 0.0000 0.0063
63.3502 0.0040 0.0000
63.3802 0.0216 0.0000
63.3812 0.0067 0.0000
63.4748 0.0000 0.0061
63.5020 0.0000 0.0267
63.5724 0.0167 0.0000
63.5791 0.0000 0.0288
63.7647 0.0122 0.0000
63.7822 0.0000 0.0109
63.8186 0.0000 0.0146
63.8249 0.0105 0.0000
63.8658 0.0000 0.0126
63.8753 0.0000 0.0221
63.9385 0.0240 0.0000
63.9498 0.0000 0.0092
63.9966 0.0165 0.0000
64.0478 0.0139 0.0000
64.0792 0.0453 0.0000
64.1125 0.0000 0.0249
64.1136 0.0195 0.0000
64.1367 0.0015 0.0000
64.1643 0.0286 0.0000
64.1670 0.0000 0.0418
64.2508 0.0000 0.0083
64.3503 0.0000 0.0237
64.3702 0.0284 0.0000
64.3973 0.0000 0.0220
64.5273 0.0000 0.0177
64.6159 0.0303 0.0000
64.6216 0.0000 0.0140
64.6222 0.0000 0.0175
64.6861 0.0124 0.0000
64.6886 0.0303 0.0000
64.7348 0.0271 0.0000
64.8560 0.0295 0.0000
64.8621 0.0000 0.0152
64.8958 0.0139 0.0000
64.9009 0.0087 0.0000
64.9165 0.0000 0.0294
64.9530 0.0107 0.0000
65.1188 0.0035 0.0000
65.2130 0.0239 0.0000
65.2479 0.0200 0.0000
65.3314 0.0000 0.0118
65.3915 0.0100 0.0000
65.3979 0.0247 0.0000
65.4575 0.0082 0.0073
65.4580 0.0169 0.0000
65.4761 0.0119 0.0000
65.5342 0.0118 0.0000
65.6148 0.0204 0.0000
65.6495 0.0077 0.0000
65.7395 0.0000 0.0200
65.7818 0.0000 0.0070
65.7979 0.0000 0.0155
65.8010 0.0000 0.0436
65.8171 0.0105 0.0000
65.8211 0.0000 0.0266
65.8285 0.0241 0.0000
65.9090 0.0170 0.0000
65.9232 0.0279 0.0000
65.9549 0.0183 0.0000
65.9960 0.0193 0.0000
66.0137 0.0098 0.0000
66.0165 0.0276 0.0000
66.0456 0.0217 0.0000
66.0669 0.0285 0.0000
66.0863 0.0000 0.0133
66.1213 0.0111 0.0000
66.1249 0.0000 0.0357
66.2094 0.0228 0.0000
66.2454 0.0000 0.0140
66.2546 0.0381 0.0000
66.2559 0.0000 0.0196
66.2942 0.0052 0.0000
66.3280 0.0000 0.0169
66.3386 0.0105 0.0000
66.3416 0.0126 0.0000
66.3674 0.0231 0.0000
66.4196 0.0000 0.0177
66.4557 0.0000 0.0389
66.4600 0.0145 0.0000
66.5731 0.0138 0.0000
66.6424 0.0184 0.0000
66.6928 0.0000 0.0104
66.6963 0.0000 0.0084
66.7084 0.0000 0.0047
66.7328 0.0111 0.0000
66.7685 0.0000 0.0064
66.7770 0.0000 0.0255
66.7964 0.0169 0.0000
66.8128 0.0066 0.0000
66.8457 0.0000 0.0164
66.8903 0.0000 0.0202
66.9217 0.0000 0.0238
66.9623 0.0351 0.0217
66.9945 0.0000 0.0200
66.9982 0.0000 0.0014
67.0376 0.0135 0.0000
67.0797 0.0000 0.0233
67.2492 0.0000 0.0056
67.2709 0.0075 0.0000
67.2794 0.0112 0.0000
67.3323 0.0000 0.0240
67.3485 0.0142 0.0000
67.5207 0.0000 0.0175
67.5902 0.0000 0.0003
67.5923 0.0272 0.0000
67.6039 0.0000 0.0306
67.6720 0.0000 0.0125
67.6776 0.0303 0.0000
67.7418 0.0000 0.0464
67.8107 0.0000 0.0159
67.8157 0.0000 0.0129
67.8544 0.0000 0.0300
67.8599 0.0000 0.0132
67.8676 0.0000 0.0117
67.9106 0.0164 0.0000
67.9165 0.0000 0.0155
67.9346 0.0141 0.0000
67.9384 0.0000 0.0012
67.9520 0.0000 0.0091
67.9524 0.0051 0.0000
67.9903 0.0000 0.0301
68.0273 0.0262 0.0000
68.0322 0.0000 0.0060
68.0741 0.0000 0.0124
68.0863 0.0136 0.0000
68.1185 0.0000 0.0278
68.1731 0.0142 0.0000
68.1955 0.0000 0.0119
68.2116 0.0209 0.0000
68.2315 0.0051 0.0000
68.3453 0.0090 0.0000
68.3701 0.0083 0.0000
68.4132 0.0000 0.0185
68.4378 0.0099 0.0000
68.5882 0.0314 0.0000
68.5996 0.0176 0.0000
68.6411 0.0000 0.0169
68.6687 0.0264 0.0000
68.7382 0.0000 0.0196
68.8330 0.0000 0.0238
68.8712 0.0177 0.0000
68.9142 0.0000 0.0147
68.9731 0.0000 0.0111
68.9964 0.0236 0.0000
69.0024 0.0000 0.0187
69.0359 0.0000 0.0179
69.0928 0.0000 0.0106
